Date,RIC,Currency,Price to Earning,0
2020-07-17,AIXGn.DE,EUR,52.862374711,
2020-07-17,PAFR.L,GBp,10.6115365828141,
2020-07-17,TPE.WA,PLN,,
2020-07-20,AIXGn.DE,EUR,59.632806476,
2020-07-20,PAFR.L,GBp,11.4207209152692,
2020-07-20,TPE.WA,PLN,,
2020-07-21,AIXGn.DE,EUR,58.283538936,
2020-07-21,PAFR.L,GBp,11.7752231081083,
2020-07-21,TPE.WA,PLN,,
2020-07-22,AIXGn.DE,EUR,58.90998458,
2020-07-22,PAFR.L,GBp,11.8278465728888,
2020-07-22,TPE.WA,PLN,,
2020-07-23,AIXGn.DE,EUR,54.283924441,
2020-07-23,PAFR.L,GBp,11.5409125717435,
2020-07-23,TPE.WA,PLN,,
2020-07-24,AIXGn.DE,EUR,59.763547913,
2020-07-24,PAFR.L,GBp,11.7826015748625,
2020-07-24,TPE.WA,PLN,,
2020-07-27,AIXGn.DE,EUR,57.24629483,
2020-07-27,PAFR.L,GBp,13.3012540709131,
2020-07-27,TPE.WA,PLN,,
2020-07-28,AIXGn.DE,EUR,57.048308632,
2020-07-28,PAFR.L,GBp,13.054007356901,
2020-07-28,TPE.WA,PLN,,
2020-07-29,AIXGn.DE,EUR,58.03823962,
2020-07-29,PAFR.L,GBp,12.5709256488861,
2020-07-29,TPE.WA,PLN,,
2020-07-30,AIXGn.DE,EUR,57.302862315,
2020-07-30,PAFR.L,GBp,12.2133822632589,
2020-07-30,TPE.WA,PLN,,
2020-07-31,AIXGn.DE,EUR,58.15137459,
2020-07-31,PAFR.L,GBp,12.4097136807748,
2020-07-31,TPE.WA,PLN,,
2020-08-03,AIXGn.DE,EUR,60.046385338,
2020-08-03,PAFR.L,GBp,12.8462532560046,
2020-08-03,TPE.WA,PLN,,
2020-08-04,AIXGn.DE,EUR,59.650412943,
2020-08-04,PAFR.L,GBp,12.5836707570281,
2020-08-04,TPE.WA,PLN,,
2020-08-05,AIXGn.DE,EUR,60.357506505,
2020-08-05,PAFR.L,GBp,13.6405095550763,
2020-08-05,TPE.WA,PLN,,
2020-08-06,AIXGn.DE,EUR,59.480710488,
2020-08-06,PAFR.L,GBp,13.3730491023795,
2020-08-06,TPE.WA,PLN,,
2020-08-07,AIXGn.DE,EUR,60.470641475,
2020-08-07,PAFR.L,GBp,13.1763322411674,
2020-08-07,TPE.WA,PLN,,
2020-08-10,AIXGn.DE,EUR,59.706980428,
2020-08-10,PAFR.L,GBp,13.3459665115081,
2020-08-10,TPE.WA,PLN,,
2020-08-11,AIXGn.DE,EUR,60.555492703,
2020-08-11,PAFR.L,GBp,11.8709403387576,
2020-08-11,TPE.WA,PLN,,
2020-08-12,AIXGn.DE,EUR,60.668627673,
2020-08-12,PAFR.L,GBp,12.3566682760352,
2020-08-12,TPE.WA,PLN,,
2020-08-13,AIXGn.DE,EUR,62.507070936,
2020-08-13,PAFR.L,GBp,11.9848783930996,
2020-08-13,TPE.WA,PLN,,
2020-08-14,AIXGn.DE,EUR,60.583776445,
2020-08-14,PAFR.L,GBp,12.3055259169569,
2020-08-14,TPE.WA,PLN,,
2020-08-17,AIXGn.DE,EUR,62.450503451,
2020-08-17,PAFR.L,GBp,12.2721590681045,
2020-08-17,TPE.WA,PLN,,
2020-08-18,AIXGn.DE,EUR,61.969679828,
2020-08-18,PAFR.L,GBp,12.955606445968,
2020-08-18,TPE.WA,PLN,,
2020-08-19,AIXGn.DE,EUR,61.488856205,
2020-08-19,PAFR.L,GBp,12.0671816202343,
2020-08-19,TPE.WA,PLN,,
2020-08-20,AIXGn.DE,EUR,60.52720896,
2020-08-20,PAFR.L,GBp,12.375117503389,
2020-08-20,TPE.WA,PLN,,
2020-08-21,AIXGn.DE,EUR,57.69883471,
2020-08-21,PAFR.L,GBp,11.3537452237657,
2020-08-21,TPE.WA,PLN,,
2020-08-24,AIXGn.DE,EUR,58.15137459,
2020-08-24,PAFR.L,GBp,12.1353161971971,
2020-08-24,TPE.WA,PLN,,
2020-08-25,AIXGn.DE,EUR,57.755402195,
2020-08-25,PAFR.L,GBp,11.7617465900905,
2020-08-25,TPE.WA,PLN,,
2020-08-26,AIXGn.DE,EUR,59.113021835,
2020-08-26,PAFR.L,GBp,12.0164421434169,
2020-08-26,TPE.WA,PLN,,
2020-08-27,AIXGn.DE,EUR,57.500848512,
2020-08-27,PAFR.L,GBp,11.7034174662968,
2020-08-27,TPE.WA,PLN,,
2020-08-28,AIXGn.DE,EUR,55.379567824,
2020-08-28,PAFR.L,GBp,12.5547180733007,
2020-08-28,TPE.WA,PLN,,
2020-08-31,AIXGn.DE,EUR,54.598936531,
2020-08-31,TPE.WA,PLN,,
2020-09-01,AIXGn.DE,EUR,55.979183166,
2020-09-01,PAFR.L,GBp,12.5334225671927,
2020-09-01,TPE.WA,PLN,,
2020-09-02,AIXGn.DE,EUR,56.991741147,
2020-09-02,PAFR.L,GBp,11.993758632527,
2020-09-02,TPE.WA,PLN,,
2020-09-03,AIXGn.DE,EUR,55.232492363,
2020-09-03,PAFR.L,GBp,11.6741968209939,
2020-09-03,TPE.WA,PLN,,
2020-09-04,AIXGn.DE,EUR,54.485801561,
2020-09-04,PAFR.L,GBp,11.5739294943748,
2020-09-04,TPE.WA,PLN,,
2020-09-07,AIXGn.DE,EUR,55.35694083,
2020-09-07,PAFR.L,GBp,11.6750653430916,
2020-09-07,TPE.WA,PLN,,
2020-09-08,AIXGn.DE,EUR,53.490213825,
2020-09-08,PAFR.L,GBp,11.2171897200688,
2020-09-08,TPE.WA,PLN,,
2020-09-09,AIXGn.DE,EUR,54.485801561,
2020-09-09,PAFR.L,GBp,11.2783222188213,
2020-09-09,TPE.WA,PLN,,
2020-09-10,AIXGn.DE,EUR,53.411019346,
2020-09-10,PAFR.L,GBp,11.7954239996627,
2020-09-10,TPE.WA,PLN,,
2020-09-11,AIXGn.DE,EUR,53.343138364,
2020-09-11,PAFR.L,GBp,11.786219198926,
2020-09-11,TPE.WA,PLN,,
2020-09-14,AIXGn.DE,EUR,53.908813214,
2020-09-14,PAFR.L,GBp,11.9319101112017,
2020-09-14,TPE.WA,PLN,,
2020-09-15,AIXGn.DE,EUR,54.893087453,
2020-09-15,PAFR.L,GBp,12.4160052299578,
2020-09-15,TPE.WA,PLN,,
2020-09-16,AIXGn.DE,EUR,56.595768752,
2020-09-16,PAFR.L,GBp,12.9400709728054,
2020-09-16,TPE.WA,PLN,,
2020-09-17,AIXGn.DE,EUR,55.436135309,
2020-09-17,PAFR.L,GBp,11.9511886565094,
2020-09-17,TPE.WA,PLN,,
2020-09-18,AIXGn.DE,EUR,56.533544519,
2020-09-18,PAFR.L,GBp,13.9439891210346,
2020-09-18,TPE.WA,PLN,,
2020-09-21,AIXGn.DE,EUR,56.68061998,
2020-09-21,PAFR.L,GBp,12.8864627875773,
2020-09-21,TPE.WA,PLN,,
2020-09-22,AIXGn.DE,EUR,57.3594298,
2020-09-22,PAFR.L,GBp,12.9693953971594,
2020-09-22,TPE.WA,PLN,,
2020-09-23,AIXGn.DE,EUR,58.349360787,
2020-09-23,PAFR.L,GBp,12.2401469420225,
2020-09-23,TPE.WA,PLN,,
2020-09-24,AIXGn.DE,EUR,57.981672135,
2020-09-24,PAFR.L,GBp,12.1550460374866,
2020-09-24,TPE.WA,PLN,,
2020-09-25,AIXGn.DE,EUR,57.274578572,
2020-09-25,PAFR.L,GBp,12.0403570128982,
2020-09-25,TPE.WA,PLN,,
2020-09-28,AIXGn.DE,EUR,58.236225817,
2020-09-28,PAFR.L,GBp,12.1735739217968,
2020-09-28,TPE.WA,PLN,,
2020-09-29,AIXGn.DE,EUR,58.26450956,
2020-09-29,PAFR.L,GBp,12.1499921797723,
2020-09-29,TPE.WA,PLN,,
2020-09-30,AIXGn.DE,EUR,58.26450956,
2020-09-30,PAFR.L,GBp,12.5955468522826,
2020-09-30,TPE.WA,PLN,,
2020-10-01,AIXGn.DE,EUR,61.290870008,
2020-10-01,PAFR.L,GBp,12.5129729509589,
2020-10-01,TPE.WA,PLN,,
2020-10-02,AIXGn.DE,EUR,61.20601878,
2020-10-02,PAFR.L,GBp,12.6663372968611,
2020-10-02,TPE.WA,PLN,,
2020-10-05,AIXGn.DE,EUR,62.450503451,
2020-10-05,PAFR.L,GBp,12.6550438487948,
2020-10-05,TPE.WA,PLN,,
2020-10-06,AIXGn.DE,EUR,60.894897613,
2020-10-06,PAFR.L,GBp,12.0528919467879,
2020-10-06,TPE.WA,PLN,,
2020-10-07,AIXGn.DE,EUR,61.008032583,
2020-10-07,PAFR.L,GBp,11.8101556619571,
2020-10-07,TPE.WA,PLN,,
2020-10-08,AIXGn.DE,EUR,62.139382283,
2020-10-08,PAFR.L,GBp,12.2741780672667,
2020-10-08,TPE.WA,PLN,,
2020-10-09,AIXGn.DE,EUR,64.402081683,
2020-10-09,PAFR.L,GBp,13.4037869696607,
2020-10-09,TPE.WA,PLN,,
2020-10-12,AIXGn.DE,EUR,65.165742731,
2020-10-12,PAFR.L,GBp,13.1948509460156,
2020-10-12,TPE.WA,PLN,,
2020-10-13,AIXGn.DE,EUR,67.173888449,
2020-10-13,PAFR.L,GBp,12.7819020339621,
2020-10-13,TPE.WA,PLN,,
2020-10-14,AIXGn.DE,EUR,66.070822491,
2020-10-14,PAFR.L,GBp,13.0280003561289,
2020-10-14,TPE.WA,PLN,,
2020-10-15,AIXGn.DE,EUR,63.497001923,
2020-10-15,PAFR.L,GBp,12.8747019668131,
2020-10-15,TPE.WA,PLN,,
2020-10-16,AIXGn.DE,EUR,63.808123091,
2020-10-16,PAFR.L,GBp,12.536402156133,
2020-10-16,TPE.WA,PLN,,
2020-10-19,AIXGn.DE,EUR,64.628351623,
2020-10-19,PAFR.L,GBp,12.1747972160703,
2020-10-19,TPE.WA,PLN,,
2020-10-20,AIXGn.DE,EUR,64.967756534,
2020-10-20,PAFR.L,GBp,11.9465539128368,
2020-10-20,TPE.WA,PLN,,
2020-10-21,AIXGn.DE,EUR,64.882905306,
2020-10-21,PAFR.L,GBp,12.1312167335715,
2020-10-21,TPE.WA,PLN,,
2020-10-22,AIXGn.DE,EUR,64.317230456,
2020-10-22,PAFR.L,GBp,11.7312901966465,
2020-10-22,TPE.WA,PLN,,
2020-10-23,AIXGn.DE,EUR,64.232379228,
2020-10-23,PAFR.L,GBp,11.7513456809396,
2020-10-23,TPE.WA,PLN,,
2020-10-26,AIXGn.DE,EUR,65.307161444,
2020-10-26,PAFR.L,GBp,11.3391708783513,
2020-10-26,TPE.WA,PLN,,
2020-10-27,AIXGn.DE,EUR,63.610136893,
2020-10-27,PAFR.L,GBp,11.4134059242606,
2020-10-27,TPE.WA,PLN,,
2020-10-28,AIXGn.DE,EUR,61.65855866,
2020-10-28,PAFR.L,GBp,10.9069315935108,
2020-10-28,TPE.WA,PLN,,
2020-10-29,AIXGn.DE,EUR,53.976694196,
2020-10-29,PAFR.L,GBp,10.9452404779348,
2020-10-29,TPE.WA,PLN,,
2020-10-30,AIXGn.DE,EUR,47.296372348,
2020-10-30,PAFR.L,GBp,11.0141851549765,
2020-10-30,TPE.WA,PLN,,
2020-11-02,AIXGn.DE,EUR,46.660799844,
2020-11-02,PAFR.L,GBp,11.5236024260702,
2020-11-02,TPE.WA,PLN,,
2020-11-03,AIXGn.DE,EUR,47.452820964,
2020-11-03,PAFR.L,GBp,12.0518531893044,
2020-11-03,TPE.WA,PLN,,
2020-11-04,AIXGn.DE,EUR,47.14970177,
2020-11-04,PAFR.L,GBp,12.2670556789334,
2020-11-04,TPE.WA,PLN,,
2020-11-05,AIXGn.DE,EUR,49.330204361,
2020-11-05,PAFR.L,GBp,12.8730816447912,
2020-11-05,TPE.WA,PLN,,
2020-11-06,AIXGn.DE,EUR,49.525765132,
2020-11-06,PAFR.L,GBp,13.8031942962773,
2020-11-06,TPE.WA,PLN,,
2020-11-09,AIXGn.DE,EUR,50.748019947,
2020-11-09,PAFR.L,GBp,12.3205365574187,
2020-11-09,TPE.WA,PLN,,
2020-11-10,AIXGn.DE,EUR,48.283954239,
2020-11-10,PAFR.L,GBp,12.941727146516,
2020-11-10,TPE.WA,PLN,,
2020-11-11,AIXGn.DE,EUR,49.623545517,
2020-11-11,PAFR.L,GBp,12.0871525833621,
2020-11-12,AIXGn.DE,EUR,49.672435709,
2020-11-12,PAFR.L,GBp,11.9893508530406,
2020-11-12,TPE.WA,PLN,,
2020-11-13,AIXGn.DE,EUR,50.625794466,
2020-11-13,PAFR.L,GBp,12.2273329157058,
2020-11-13,TPE.WA,PLN,,
2020-11-16,AIXGn.DE,EUR,51.579153222,
2020-11-16,PAFR.L,GBp,12.2320103636942,
2020-11-16,TPE.WA,PLN,,
2020-11-17,AIXGn.DE,EUR,51.334702259,
2020-11-17,PAFR.L,GBp,12.3936215828775,
2020-11-17,TPE.WA,PLN,,
2020-11-18,AIXGn.DE,EUR,52.508066882,
2020-11-18,PAFR.L,GBp,12.4775355259121,
2020-11-18,TPE.WA,PLN,,
2020-11-19,AIXGn.DE,EUR,52.801408038,
2020-11-19,PAFR.L,GBp,11.9505025425907,
2020-11-19,TPE.WA,PLN,,
2020-11-20,AIXGn.DE,EUR,54.072553046,
2020-11-20,PAFR.L,GBp,11.969390971367,
2020-11-20,TPE.WA,PLN,,
2020-11-23,AIXGn.DE,EUR,54.317004009,
2020-11-23,PAFR.L,GBp,11.6003745668145,
2020-11-23,TPE.WA,PLN,,
2020-11-24,AIXGn.DE,EUR,53.77921189,
2020-11-24,PAFR.L,GBp,10.7568595577613,
2020-11-24,TPE.WA,PLN,,
2020-11-25,AIXGn.DE,EUR,54.292558913,
2020-11-25,PAFR.L,GBp,12.1178282388614,
2020-11-25,TPE.WA,PLN,,
2020-11-26,AIXGn.DE,EUR,56.639288159,
2020-11-26,PAFR.L,GBp,12.1515325646596,
2020-11-26,TPE.WA,PLN,,
2020-11-27,AIXGn.DE,EUR,60.086046739,
2020-11-27,PAFR.L,GBp,11.7084227373327,
2020-11-27,TPE.WA,PLN,,
2020-11-30,AIXGn.DE,EUR,59.474919331,
2020-11-30,PAFR.L,GBp,11.3956979343914,
2020-11-30,TPE.WA,PLN,,
2020-12-01,AIXGn.DE,EUR,60.257162413,
2020-12-01,PAFR.L,GBp,12.6733629173231,
2020-12-01,TPE.WA,PLN,,
2020-12-02,AIXGn.DE,EUR,60.183827124,
2020-12-02,PAFR.L,GBp,12.9151312228818,
2020-12-02,TPE.WA,PLN,,
2020-12-03,AIXGn.DE,EUR,59.572699716,
2020-12-03,PAFR.L,GBp,12.5911846270233,
2020-12-03,TPE.WA,PLN,,
2020-12-04,AIXGn.DE,EUR,63.508360223,
2020-12-04,PAFR.L,GBp,12.1676536300963,
2020-12-04,TPE.WA,PLN,,
2020-12-07,AIXGn.DE,EUR,64.65727975,
2020-12-07,PAFR.L,GBp,12.75287250155,
2020-12-07,TPE.WA,PLN,,
2020-12-08,AIXGn.DE,EUR,64.070597438,
2020-12-08,PAFR.L,GBp,12.6727733544825,
2020-12-08,TPE.WA,PLN,,
2020-12-09,AIXGn.DE,EUR,63.288354356,
2020-12-09,PAFR.L,GBp,12.5387276829382,
2020-12-09,TPE.WA,PLN,,
2020-12-10,AIXGn.DE,EUR,63.239464163,
2020-12-10,PAFR.L,GBp,12.442222082252,
2020-12-10,TPE.WA,PLN,,
2020-12-11,AIXGn.DE,EUR,62.286105407,
2020-12-11,PAFR.L,GBp,12.2040431741745,
2020-12-11,TPE.WA,PLN,,
2020-12-14,AIXGn.DE,EUR,61.60164271,
2020-12-14,PAFR.L,GBp,12.4694058776998,
2020-12-14,TPE.WA,PLN,,
2020-12-15,AIXGn.DE,EUR,63.337244549,
2020-12-15,PAFR.L,GBp,12.8925009847966,
2020-12-15,TPE.WA,PLN,,
2020-12-16,AIXGn.DE,EUR,63.337244549,
2020-12-16,PAFR.L,GBp,13.0541630396282,
2020-12-16,TPE.WA,PLN,,
2020-12-17,AIXGn.DE,EUR,66.735112936,
2020-12-17,PAFR.L,GBp,13.895358689438,
2020-12-17,TPE.WA,PLN,,
2020-12-18,AIXGn.DE,EUR,68.617385352,
2020-12-18,PAFR.L,GBp,14.4795052256534,
2020-12-18,TPE.WA,PLN,,
2020-12-21,AIXGn.DE,EUR,66.881783514,
2020-12-21,PAFR.L,GBp,14.4769060701878,
2020-12-21,TPE.WA,PLN,,
2020-12-22,AIXGn.DE,EUR,69.081842182,
2020-12-22,PAFR.L,GBp,13.7264806786698,
2020-12-22,TPE.WA,PLN,,
2020-12-23,AIXGn.DE,EUR,70.15742642,
2020-12-23,PAFR.L,GBp,13.8033078904889,
2020-12-23,TPE.WA,PLN,,
2020-12-24,PAFR.L,GBp,13.985693921566,
2020-12-28,AIXGn.DE,EUR,71.013004791,
2020-12-28,TPE.WA,PLN,,
2020-12-29,AIXGn.DE,EUR,69.057397086,
2020-12-29,PAFR.L,GBp,13.9878241750249,
2020-12-29,TPE.WA,PLN,,
2020-12-30,AIXGn.DE,EUR,69.741859783,
2020-12-30,PAFR.L,GBp,14.1141530280311,
2020-12-30,TPE.WA,PLN,,
2020-12-31,PAFR.L,GBp,14.047979528808,
2021-01-04,AIXGn.DE,EUR,70.035200939,
2021-01-04,PAFR.L,GBp,15.0636208482143,
2021-01-04,TPE.WA,PLN,,
2021-01-05,AIXGn.DE,EUR,72.650826244,
2021-01-05,PAFR.L,GBp,15.7176936152949,
2021-01-05,TPE.WA,PLN,,
2021-01-06,AIXGn.DE,EUR,70.475212672,
2021-01-06,PAFR.L,GBp,15.4018286140906,
2021-01-07,AIXGn.DE,EUR,69.766304879,
2021-01-07,PAFR.L,GBp,15.1159252708806,
2021-01-07,TPE.WA,PLN,,
2021-01-08,AIXGn.DE,EUR,70.206316613,
2021-01-08,PAFR.L,GBp,14.5845060230762,
2021-01-08,TPE.WA,PLN,,
2021-01-11,AIXGn.DE,EUR,71.330791043,
2021-01-11,PAFR.L,GBp,14.708381999202,
2021-01-11,TPE.WA,PLN,,
2021-01-12,AIXGn.DE,EUR,70.377432287,
2021-01-12,PAFR.L,GBp,14.8705580379143,
2021-01-12,TPE.WA,PLN,,
2021-01-13,AIXGn.DE,EUR,71.624132199,
2021-01-13,PAFR.L,GBp,14.6046928202677,
2021-01-13,TPE.WA,PLN,,
2021-01-14,AIXGn.DE,EUR,72.161924318,
2021-01-14,PAFR.L,GBp,14.5390916669113,
2021-01-14,TPE.WA,PLN,,
2021-01-15,AIXGn.DE,EUR,71.013004791,
2021-01-15,PAFR.L,GBp,14.136099348033,
2021-01-15,TPE.WA,PLN,,
2021-01-18,AIXGn.DE,EUR,72.210814511,
2021-01-18,PAFR.L,GBp,14.4296771811545,
2021-01-18,TPE.WA,PLN,,
2021-01-19,AIXGn.DE,EUR,74.557543757,
2021-01-19,PAFR.L,GBp,14.5358093698254,
2021-01-19,TPE.WA,PLN,,
2021-01-20,AIXGn.DE,EUR,75.902024054,
2021-01-20,PAFR.L,GBp,14.7407177878405,
2021-01-20,TPE.WA,PLN,,
2021-01-21,AIXGn.DE,EUR,78.199863107,
2021-01-21,PAFR.L,GBp,14.6465899501401,
2021-01-21,TPE.WA,PLN,,
2021-01-22,AIXGn.DE,EUR,79.64212379,
2021-01-22,PAFR.L,GBp,14.1188946518735,
2021-01-22,TPE.WA,PLN,,
2021-01-25,AIXGn.DE,EUR,78.346533685,
2021-01-25,PAFR.L,GBp,13.8110112061057,
2021-01-25,TPE.WA,PLN,,
2021-01-26,AIXGn.DE,EUR,78.322088589,
2021-01-26,PAFR.L,GBp,13.7509929188425,
2021-01-26,TPE.WA,PLN,,
2021-01-27,AIXGn.DE,EUR,75.364231935,
2021-01-27,PAFR.L,GBp,13.0485376584282,
2021-01-27,TPE.WA,PLN,,
2021-01-28,AIXGn.DE,EUR,76.65982204,
2021-01-28,PAFR.L,GBp,13.6761807317197,
2021-01-28,TPE.WA,PLN,,
2021-01-29,AIXGn.DE,EUR,75.388677031,
2021-01-29,PAFR.L,GBp,13.4812972114581,
2021-01-29,TPE.WA,PLN,,
2021-02-01,AIXGn.DE,EUR,77.490955314,
2021-02-01,PAFR.L,GBp,14.0951706038116,
2021-02-01,TPE.WA,PLN,,
2021-02-02,AIXGn.DE,EUR,80.179915909,
2021-02-02,PAFR.L,GBp,13.801763603631,
2021-02-02,TPE.WA,PLN,,
2021-02-03,AIXGn.DE,EUR,79.64212379,
2021-02-03,PAFR.L,GBp,13.8994715610991,
2021-02-03,TPE.WA,PLN,,
2021-02-04,AIXGn.DE,EUR,79.251002249,
2021-02-04,PAFR.L,GBp,13.5688084183696,
2021-02-04,TPE.WA,PLN,,
2021-02-05,AIXGn.DE,EUR,81.011049184,
2021-02-05,PAFR.L,GBp,13.5118452159061,
2021-02-05,TPE.WA,PLN,,
2021-02-08,AIXGn.DE,EUR,81.03549428,
2021-02-08,PAFR.L,GBp,13.9951377183453,
2021-02-08,TPE.WA,PLN,,
2021-02-09,AIXGn.DE,EUR,79.984355138,
2021-02-09,PAFR.L,GBp,14.1328025172987,
2021-02-09,TPE.WA,PLN,,
2021-02-10,AIXGn.DE,EUR,80.082135524,
2021-02-10,PAFR.L,GBp,14.2072690902337,
2021-02-10,TPE.WA,PLN,,
2021-02-11,AIXGn.DE,EUR,84.580033245,
2021-02-11,PAFR.L,GBp,13.7729163058669,
2021-02-11,TPE.WA,PLN,,
2021-02-12,AIXGn.DE,EUR,85.557837098,
2021-02-12,PAFR.L,GBp,13.3800065731994,
2021-02-12,TPE.WA,PLN,,
2021-02-15,AIXGn.DE,EUR,83.35777843,
2021-02-15,PAFR.L,GBp,13.3764026058467,
2021-02-15,TPE.WA,PLN,,
2021-02-16,AIXGn.DE,EUR,84.360027379,
2021-02-16,PAFR.L,GBp,12.4667687235086,
2021-02-16,TPE.WA,PLN,,
2021-02-17,AIXGn.DE,EUR,80.546592354,
2021-02-17,PAFR.L,GBp,8.62898809146769,
2021-02-17,TPE.WA,PLN,,
2021-02-18,AIXGn.DE,EUR,81.475506013,
2021-02-18,PAFR.L,GBp,8.40391071932676,
2021-02-18,TPE.WA,PLN,,
2021-02-19,AIXGn.DE,EUR,87.806785959,
2021-02-19,PAFR.L,GBp,8.087492980944,
2021-02-19,TPE.WA,PLN,,
2021-02-22,AIXGn.DE,EUR,85.87562335,
2021-02-22,PAFR.L,GBp,8.24336031137576,
2021-02-22,TPE.WA,PLN,,
2021-02-23,AIXGn.DE,EUR,83.5533392,
2021-02-23,PAFR.L,GBp,8.09975450850431,
2021-02-23,TPE.WA,PLN,,
2021-02-24,AIXGn.DE,EUR,83.944460741,
2021-02-24,PAFR.L,GBp,8.07330212951692,
2021-02-24,TPE.WA,PLN,,
2021-02-25,AIXGn.DE,EUR,95.335875623,
2021-02-25,PAFR.L,GBp,7.68044061339978,
2021-02-25,TPE.WA,PLN,,
2021-02-26,AIXGn.DE,EUR,61.532937259,
2021-02-26,PAFR.L,GBp,7.27443895091955,
2021-02-26,TPE.WA,PLN,,
2021-03-01,AIXGn.DE,EUR,59.786511719,
2021-03-01,PAFR.L,GBp,7.46046670001559,
2021-03-01,TPE.WA,PLN,,
2021-03-02,AIXGn.DE,EUR,59.035711954,
2021-03-02,PAFR.L,GBp,7.39191271493131,
2021-03-02,TPE.WA,PLN,,
2021-03-03,AIXGn.DE,EUR,58.317555657,
2021-03-03,PAFR.L,GBp,7.41321505704927,
2021-03-03,TPE.WA,PLN,,
2021-03-04,AIXGn.DE,EUR,54.139191748,
2021-03-04,PAFR.L,GBp,7.33937636937172,
2021-03-04,TPE.WA,PLN,,
2021-03-05,AIXGn.DE,EUR,54.286087354,
2021-03-05,PAFR.L,GBp,7.22691531481616,
2021-03-05,TPE.WA,PLN,,
2021-03-08,AIXGn.DE,EUR,55.575504342,
2021-03-08,PAFR.L,GBp,7.04918112364369,
2021-03-08,TPE.WA,PLN,,
2021-03-09,AIXGn.DE,EUR,57.19135601,
2021-03-09,PAFR.L,GBp,7.80549967447036,
2021-03-09,TPE.WA,PLN,,
2021-03-10,AIXGn.DE,EUR,55.755043416,
2021-03-10,PAFR.L,GBp,7.74119895859607,
2021-03-10,TPE.WA,PLN,,
2021-03-11,AIXGn.DE,EUR,59.231572762,
2021-03-11,PAFR.L,GBp,7.83863099484402,
2021-03-11,TPE.WA,PLN,,
2021-03-12,AIXGn.DE,EUR,58.807207678,
2021-03-12,PAFR.L,GBp,7.67301560884794,
2021-03-12,TPE.WA,PLN,,
2021-03-15,AIXGn.DE,EUR,61.614545929,
2021-03-15,PAFR.L,GBp,7.78428907752887,
2021-03-15,TPE.WA,PLN,,
2021-03-16,AIXGn.DE,EUR,62.789710779,
2021-03-16,PAFR.L,GBp,7.80213943992088,
2021-03-16,TPE.WA,PLN,,
2021-03-17,AIXGn.DE,EUR,61.924658876,
2021-03-17,PAFR.L,GBp,7.7382567690028,
2021-03-17,TPE.WA,PLN,,
2021-03-18,AIXGn.DE,EUR,61.337076451,
2021-03-18,PAFR.L,GBp,7.52318399848516,
2021-03-18,TPE.WA,PLN,,
2021-03-19,AIXGn.DE,EUR,59.639616113,
2021-03-19,PAFR.L,GBp,7.36808273594697,
2021-03-19,TPE.WA,PLN,,
2021-03-22,AIXGn.DE,EUR,61.010641771,
2021-03-22,PAFR.L,GBp,7.61940722281707,
2021-03-22,TPE.WA,PLN,,
2021-03-23,AIXGn.DE,EUR,59.606972645,
2021-03-23,PAFR.L,GBp,6.96949178444916,
2021-03-23,TPE.WA,PLN,,
2021-03-24,AIXGn.DE,EUR,59.558007443,
2021-03-24,PAFR.L,GBp,6.747530492623,
2021-03-24,TPE.WA,PLN,,
2021-03-25,AIXGn.DE,EUR,59.149964092,
2021-03-25,PAFR.L,GBp,6.81355074779768,
2021-03-25,TPE.WA,PLN,,
2021-03-26,AIXGn.DE,EUR,61.108572175,
2021-03-26,PAFR.L,GBp,6.67249580390524,
2021-03-26,TPE.WA,PLN,,
2021-03-29,AIXGn.DE,EUR,60.19455507,
2021-03-29,PAFR.L,GBp,6.63790242283438,
2021-03-29,TPE.WA,PLN,,
2021-03-30,AIXGn.DE,EUR,61.598224195,
2021-03-30,PAFR.L,GBp,6.43945662732306,
2021-03-30,TPE.WA,PLN,,
2021-03-31,AIXGn.DE,EUR,63.246719331,
2021-03-31,PAFR.L,GBp,6.68967100071798,
2021-03-31,TPE.WA,PLN,,
2021-04-01,AIXGn.DE,EUR,64.356597245,
2021-04-01,PAFR.L,GBp,6.90862550974075,
2021-04-01,TPE.WA,PLN,,
2021-04-06,AIXGn.DE,EUR,64.062806033,
2021-04-06,PAFR.L,GBp,7.33570660465785,
2021-04-06,TPE.WA,PLN,,
2021-04-07,AIXGn.DE,EUR,62.218450088,
2021-04-07,PAFR.L,GBp,7.1961965836518,
2021-04-07,TPE.WA,PLN,,
2021-04-08,AIXGn.DE,EUR,62.593849971,
2021-04-08,PAFR.L,GBp,7.60664583505215,
2021-04-08,TPE.WA,PLN,,
2021-04-09,AIXGn.DE,EUR,62.414310896,
2021-04-09,PAFR.L,GBp,7.30815313217774,
2021-04-09,TPE.WA,PLN,,
2021-04-12,AIXGn.DE,EUR,62.038911014,
2021-04-12,PAFR.L,GBp,7.12384284752333,
2021-04-12,TPE.WA,PLN,,
2021-04-13,AIXGn.DE,EUR,62.120519684,
2021-04-13,PAFR.L,GBp,7.15314338463321,
2021-04-13,TPE.WA,PLN,,
2021-04-14,AIXGn.DE,EUR,63.785336554,
2021-04-14,PAFR.L,GBp,7.06784468285098,
2021-04-14,TPE.WA,PLN,,
2021-04-15,AIXGn.DE,EUR,62.936606385,
2021-04-15,PAFR.L,GBp,7.3834390598449,
2021-04-15,TPE.WA,PLN,,
2021-04-16,AIXGn.DE,EUR,62.936606385,
