Date,RIC,0
2025-09-18,Price Close,6631.96
2025-09-19,Price Close,6664.36
2025-09-22,Price Close,6693.75
2025-09-23,Price Close,6656.92
2025-09-24,Price Close,6637.97
2025-09-25,Price Close,6604.72
2025-09-26,Price Close,6643.7
2025-09-29,Price Close,6661.21
2025-09-30,Price Close,6688.46
2025-10-01,Price Close,6711.2
2025-10-02,Price Close,6715.35
2025-10-03,Price Close,6715.79
2025-10-06,Price Close,6740.28
2025-10-07,Price Close,6714.59
2025-10-08,Price Close,6753.72
2025-10-09,Price Close,6735.11
2025-10-10,Price Close,6552.51
2025-10-13,Price Close,6654.72
2025-10-14,Price Close,6644.31
2025-10-15,Price Close,6671.06
2025-10-16,Price Close,6629.07
2025-10-17,Price Close,6664.01
2025-10-20,Price Close,6735.13
2025-10-21,Price Close,6735.35
2025-10-22,Price Close,6699.4
2025-10-23,Price Close,6738.44
2025-10-24,Price Close,6791.69
2025-10-27,Price Close,6875.16
2025-10-28,Price Close,6890.89
2025-10-29,Price Close,6890.59
2025-10-30,Price Close,6822.34
2025-10-31,Price Close,6840.2
2025-11-03,Price Close,6851.97
2025-11-04,Price Close,6771.55
2025-11-05,Price Close,6796.29
2025-11-06,Price Close,6720.32
2025-11-07,Price Close,6728.8
2025-11-10,Price Close,6832.43
2025-11-11,Price Close,6846.61
2025-11-12,Price Close,6850.92
2025-11-13,Price Close,6737.49
2025-11-14,Price Close,6734.11
2025-11-17,Price Close,6672.41
2025-11-18,Price Close,6617.32
2025-11-19,Price Close,6642.16
2025-11-20,Price Close,6538.76
2025-11-21,Price Close,6602.99
2025-11-24,Price Close,6705.12
2025-11-25,Price Close,6765.88
2025-11-26,Price Close,6812.61
2025-11-28,Price Close,6849.09
2025-12-01,Price Close,6812.63
2025-12-02,Price Close,6829.37
2025-12-03,Price Close,6849.72
2025-12-04,Price Close,6857.12
2025-12-05,Price Close,6870.4
2025-12-08,Price Close,6846.51
2025-12-09,Price Close,6840.51
2025-12-10,Price Close,6886.68
2025-12-11,Price Close,6901.0
2025-12-12,Price Close,6827.41
2025-12-15,Price Close,6816.51
2025-12-16,Price Close,6800.26
2025-12-17,Price Close,6721.43
2025-12-18,Price Close,6774.76
2025-12-19,Price Close,6834.5
2025-12-22,Price Close,6878.49
2025-12-23,Price Close,6909.79
2025-12-24,Price Close,6932.05
2025-12-26,Price Close,6929.94
2025-12-29,Price Close,6905.74
2025-12-30,Price Close,6896.24
2025-12-31,Price Close,6845.5
2026-01-02,Price Close,6858.47
2026-01-05,Price Close,6902.05
2026-01-06,Price Close,6944.82
2026-01-07,Price Close,6920.93
2026-01-08,Price Close,6921.46
2026-01-09,Price Close,6966.28
2026-01-12,Price Close,6977.27
2026-01-13,Price Close,6963.74
2026-01-14,Price Close,6926.6
2026-01-15,Price Close,6944.47
2026-01-16,Price Close,6940.01
2026-01-20,Price Close,6796.86
2026-01-21,Price Close,6875.62
2026-01-22,Price Close,6913.35
2026-01-23,Price Close,6915.61
2026-01-26,Price Close,6950.23
2026-01-27,Price Close,6978.6
2026-01-28,Price Close,6978.03
2026-01-29,Price Close,6969.01
2026-01-30,Price Close,6939.03
2026-02-02,Price Close,6976.44
2026-02-03,Price Close,6917.81
2026-02-04,Price Close,6882.72
2026-02-05,Price Close,6798.4
2026-02-06,Price Close,6932.3
2026-02-09,Price Close,6964.82
2026-02-10,Price Close,6941.81
2026-02-11,Price Close,6941.47
2026-02-12,Price Close,6832.76
2026-02-13,Price Close,6836.17
